46118	-1	1	0
46534	-1	1	0
46560	-1	1	0
46561	-1	1	0
46950	-1	1	0
46976	-1	1	0
46977	-1	1	0
47002	-1	1	0
47003	-1	1	0
47004	-1	1	0
46145	1	1	0
46587	1	1	0
46588	1	1	0
46615	1	1	0
47029	1	1	0
47030	1	1	0
47031	1	1	0
47057	1	1	0
47058	1	1	0
47084	1	1	0
46146	1	-1	0
46589	1	-1	0
46590	1	-1	0
46616	1	-1	0
47032	1	-1	0
47033	1	-1	0
47034	1	-1	0
47059	1	-1	0
47060	1	-1	0
47085	1	-1	0
46119	-1	-1	0
46535	-1	-1	0
46562	-1	-1	0
46563	-1	-1	0
46951	-1	-1	0
46978	-1	-1	0
46979	-1	-1	0
47005	-1	-1	0
47006	-1	-1	0
47007	-1	-1	0
