3675544	0	0	1
3675545	0	0	1
3675546	0	0	1
3675547	0	0	1
3675548	0	0	1
3675579	0	0	1
3675580	0	0	1
3675584	0	0	1
3675585	0	0	1
3675616	0	0	1
3675624	0	0	1
3675815	0	0	1
3675821	0	0	1
3675851	0	0	1
3675852	0	0	1
3675853	0	0	1
3675854	0	0	1
3675855	0	0	1
3676483	0	0	1
3676484	0	0	1
3676485	0	0	1
3676486	0	0	1
3676487	0	0	1
3676497	0	0	1
3676498	0	0	1
3676499	0	0	1
3676500	0	0	1
3676501	0	0	1
3676502	0	0	1
3676503	0	0	1
3676504	0	0	1
3676505	0	0	1
3676519	0	0	1
3676520	0	0	1
3676521	0	0	1
3676522	0	0	1
3676523	0	0	1
3676524	0	0	1
3676525	0	0	1
3676526	0	0	1
3676527	0	0	1
3676545	0	0	1
3676546	0	0	1
3676547	0	0	1
3676548	0	0	1
3676549	0	0	1
3676550	0	0	1
3676551	0	0	1
3676552	0	0	1
3676553	0	0	1
3676573	0	0	1
3676574	0	0	1
3676575	0	0	1
3676576	0	0	1
3676577	0	0	1
3676578	0	0	1
3676579	0	0	1
3676580	0	0	1
3676581	0	0	1
3676582	0	0	1
3676583	0	0	1
3676603	0	0	1
3676604	0	0	1
3676605	0	0	1
3676606	0	0	1
3676607	0	0	1
3676608	0	0	1
3676609	0	0	1
3676610	0	0	1
3676611	0	0	1
3676629	0	0	1
3676630	0	0	1
3676631	0	0	1
3676632	0	0	1
3676633	0	0	1
3676634	0	0	1
3676635	0	0	1
3676636	0	0	1
3676637	0	0	1
3676651	0	0	1
3676652	0	0	1
3676653	0	0	1
3676654	0	0	1
3676655	0	0	1
3676656	0	0	1
3676657	0	0	1
3676658	0	0	1
3676659	0	0	1
3676669	0	0	1
3676670	0	0	1
3676671	0	0	1
3676672	0	0	1
3676673	0	0	1
3676674	0	0	1
3676675	0	0	1
3676677	0	0	1
3673247	0	0	1
3673248	0	0	1
3673249	0	0	1
3673250	0	0	1
3673251	0	0	1
3673271	0	0	1
3673272	0	0	1
3673297	0	0	1
3673327	0	0	1
3673358	0	0	1
3673389	0	0	1
3673421	0	0	1
3673453	0	0	1
3675090	0	0	1
3675091	0	0	1
3675092	0	0	1
3675093	0	0	1
3675094	0	0	1
3675106	0	0	1
3675107	0	0	1
3675108	0	0	1
3675109	0	0	1
3675110	0	0	1
3675111	0	0	1
3675112	0	0	1
3675125	0	0	1
3675126	0	0	1
3675127	0	0	1
3675128	0	0	1
3675129	0	0	1
3675130	0	0	1
3675131	0	0	1
3675132	0	0	1
3675133	0	0	1
3675148	0	0	1
3675149	0	0	1
3675150	0	0	1
3675151	0	0	1
3675154	0	0	1
3675155	0	0	1
3675156	0	0	1
3675171	0	0	1
3675172	0	0	1
3675173	0	0	1
3675174	0	0	1
3675177	0	0	1
3675178	0	0	1
3675179	0	0	1
3675197	0	0	1
3675198	0	0	1
3675199	0	0	1
3675200	0	0	1
3675201	0	0	1
3675204	0	0	1
3675205	0	0	1
3675223	0	0	1
3675224	0	0	1
3675225	0	0	1
3675226	0	0	1
3675227	0	0	1
3675231	0	0	1
3675251	0	0	1
3675252	0	0	1
3675253	0	0	1
3675254	0	0	1
3675278	0	0	1
3675279	0	0	1
3675280	0	0	1
3676314	0	0	1
3676315	0	0	1
3676316	0	0	1
3676317	0	0	1
3676318	0	0	1
3676319	0	0	1
3676325	0	0	1
3676326	0	0	1
3676327	0	0	1
3676328	0	0	1
3676337	0	0	1
3676338	0	0	1
3676339	0	0	1
3676340	0	0	1
3676341	0	0	1
3676351	0	0	1
3676352	0	0	1
3676353	0	0	1
3676354	0	0	1
3676355	0	0	1
3676356	0	0	1
3676366	0	0	1
3676367	0	0	1
3676368	0	0	1
3676369	0	0	1
3676370	0	0	1
3676381	0	0	1
3676382	0	0	1
3676383	0	0	1
3676384	0	0	1
3676385	0	0	1
3676396	0	0	1
3676397	0	0	1
3676398	0	0	1
3676399	0	0	1
3676412	0	0	1
3674789	0	0	1
3674823	0	0	1
3676055	0	0	1
3676056	0	0	1
3676081	0	0	1
3676082	0	0	1
3676083	0	0	1
3676108	0	0	1
3676109	0	0	1
3676110	0	0	1
3676111	0	0	1
3676136	0	0	1
3676137	0	0	1
3676138	0	0	1
3676164	0	0	1
3676165	0	0	1
3676166	0	0	1
3676191	0	0	1
3676192	0	0	1
3676217	0	0	1
3676218	0	0	1
3676219	0	0	1
3676225	0	0	1
3676244	0	0	1
3676245	0	0	1
3676246	0	0	1
3676247	0	0	1
3676248	0	0	1
3676249	0	0	1
3676250	0	0	1
3676268	0	0	1
3676269	0	0	1
3676270	0	0	1
3676271	0	0	1
3676272	0	0	1
3676715	0	0	1
3676732	0	0	1
3676733	0	0	1
3676734	0	0	1
3676735	0	0	1
3676736	0	0	1
3676750	0	0	1
3676751	0	0	1
3676752	0	0	1
3676753	0	0	1
3676754	0	0	1
3676755	0	0	1
3676767	0	0	1
3676768	0	0	1
3676769	0	0	1
3676770	0	0	1
3676771	0	0	1
3676772	0	0	1
3676773	0	0	1
3676785	0	0	1
3676786	0	0	1
3676787	0	0	1
3676788	0	0	1
3676789	0	0	1
3676790	0	0	1
3676791	0	0	1
3676802	0	0	1
3676803	0	0	1
3676804	0	0	1
3676805	0	0	1
3676806	0	0	1
3676807	0	0	1
3676808	0	0	1
3676809	0	0	1
3676810	0	0	1
3676818	0	0	1
3676819	0	0	1
3676820	0	0	1
3676821	0	0	1
3676822	0	0	1
3676823	0	0	1
3676824	0	0	1
3676825	0	0	1
3676834	0	0	1
3676835	0	0	1
3676836	0	0	1
3676837	0	0	1
3676838	0	0	1
3676839	0	0	1
3676840	0	0	1
3676841	0	0	1
3676850	0	0	1
3676851	0	0	1
3676852	0	0	1
3676853	0	0	1
3676854	0	0	1
3676855	0	0	1
3676856	0	0	1
3674350	0	0	-1
3674351	0	0	-1
3675559	0	0	-1
3675560	0	0	-1
3675561	0	0	-1
3675562	0	0	-1
3675595	0	0	-1
3675596	0	0	-1
3675633	0	0	-1
3675713	0	0	-1
3675753	0	0	-1
3675754	0	0	-1
3675755	0	0	-1
3675792	0	0	-1
3675793	0	0	-1
3675794	0	0	-1
3675795	0	0	-1
3675830	0	0	-1
3675831	0	0	-1
3675832	0	0	-1
3675833	0	0	-1
3675834	0	0	-1
3675835	0	0	-1
3675836	0	0	-1
3675864	0	0	-1
3675865	0	0	-1
3675866	0	0	-1
3675867	0	0	-1
3675868	0	0	-1
3676488	0	0	-1
3676489	0	0	-1
3676490	0	0	-1
3676491	0	0	-1
3676492	0	0	-1
3676493	0	0	-1
3676506	0	0	-1
3676507	0	0	-1
3676508	0	0	-1
3676509	0	0	-1
3676510	0	0	-1
3676511	0	0	-1
3676512	0	0	-1
3676513	0	0	-1
3676514	0	0	-1
3676530	0	0	-1
3676531	0	0	-1
3676532	0	0	-1
3676533	0	0	-1
3676534	0	0	-1
3676535	0	0	-1
3676536	0	0	-1
3676537	0	0	-1
3676538	0	0	-1
3676558	0	0	-1
3676559	0	0	-1
3676560	0	0	-1
3676561	0	0	-1
3676562	0	0	-1
3676563	0	0	-1
3676564	0	0	-1
3676565	0	0	-1
3676566	0	0	-1
3676586	0	0	-1
3676587	0	0	-1
3676588	0	0	-1
3676589	0	0	-1
3676590	0	0	-1
3676591	0	0	-1
3676592	0	0	-1
3676593	0	0	-1
3676594	0	0	-1
3676595	0	0	-1
3676596	0	0	-1
3676615	0	0	-1
3676616	0	0	-1
3676617	0	0	-1
3676618	0	0	-1
3676619	0	0	-1
3676620	0	0	-1
3676621	0	0	-1
3676622	0	0	-1
3676623	0	0	-1
3676640	0	0	-1
3676641	0	0	-1
3676642	0	0	-1
3676643	0	0	-1
3676644	0	0	-1
3676645	0	0	-1
3676646	0	0	-1
3676661	0	0	-1
3676662	0	0	-1
3676663	0	0	-1
3676664	0	0	-1
3676665	0	0	-1
3676666	0	0	-1
3674874	0	0	-1
3674906	0	0	-1
3676077	0	0	-1
3676097	0	0	-1
3676104	0	0	-1
3676105	0	0	-1
3676124	0	0	-1
3676125	0	0	-1
3676132	0	0	-1
3676151	0	0	-1
3676152	0	0	-1
3676153	0	0	-1
3676159	0	0	-1
3676178	0	0	-1
3676179	0	0	-1
3676180	0	0	-1
3676186	0	0	-1
