325855	1	1	0
327468	1	1	0
327469	1	1	0
327470	1	1	0
327523	1	1	0
327575	1	1	0
329082	1	1	0
329083	1	1	0
329084	1	1	0
329085	1	1	0
329138	1	1	0
329190	1	1	0
329242	1	1	0
330697	1	1	0
330698	1	1	0
330699	1	1	0
330700	1	1	0
330753	1	1	0
330805	1	1	0
330857	1	1	0
332311	1	1	0
332312	1	1	0
332313	1	1	0
332314	1	1	0
332315	1	1	0
332365	1	1	0
332366	1	1	0
332367	1	1	0
332368	1	1	0
332417	1	1	0
332418	1	1	0
332419	1	1	0
332420	1	1	0
332470	1	1	0
332471	1	1	0
332472	1	1	0
332522	1	1	0
325856	1	-1	0
327471	1	-1	0
327472	1	-1	0
327473	1	-1	0
327524	1	-1	0
327576	1	-1	0
329086	1	-1	0
329087	1	-1	0
329088	1	-1	0
329089	1	-1	0
329139	1	-1	0
329191	1	-1	0
329243	1	-1	0
330701	1	-1	0
330702	1	-1	0
330703	1	-1	0
330704	1	-1	0
330754	1	-1	0
330806	1	-1	0
330858	1	-1	0
332316	1	-1	0
332317	1	-1	0
332318	1	-1	0
332319	1	-1	0
332320	1	-1	0
332369	1	-1	0
332370	1	-1	0
332371	1	-1	0
332372	1	-1	0
332421	1	-1	0
332422	1	-1	0
332423	1	-1	0
332424	1	-1	0
332473	1	-1	0
332474	1	-1	0
332475	1	-1	0
332523	1	-1	0
325803	-1	-1	0
327315	-1	-1	0
327366	-1	-1	0
327418	-1	-1	0
327419	-1	-1	0
327420	-1	-1	0
328879	-1	-1	0
328930	-1	-1	0
328981	-1	-1	0
329033	-1	-1	0
329034	-1	-1	0
329035	-1	-1	0
329036	-1	-1	0
330494	-1	-1	0
330545	-1	-1	0
330596	-1	-1	0
330648	-1	-1	0
330649	-1	-1	0
330650	-1	-1	0
330651	-1	-1	0
332058	-1	-1	0
332109	-1	-1	0
332110	-1	-1	0
332111	-1	-1	0
332160	-1	-1	0
332161	-1	-1	0
332162	-1	-1	0
332163	-1	-1	0
332211	-1	-1	0
332212	-1	-1	0
332213	-1	-1	0
332214	-1	-1	0
332263	-1	-1	0
332264	-1	-1	0
332265	-1	-1	0
332266	-1	-1	0
332267	-1	-1	0
325802	-1	1	0
327314	-1	1	0
327365	-1	1	0
327415	-1	1	0
327416	-1	1	0
327417	-1	1	0
328878	-1	1	0
328929	-1	1	0
328980	-1	1	0
329029	-1	1	0
329030	-1	1	0
329031	-1	1	0
329032	-1	1	0
330493	-1	1	0
330544	-1	1	0
330595	-1	1	0
330644	-1	1	0
330645	-1	1	0
330646	-1	1	0
330647	-1	1	0
332057	-1	1	0
332106	-1	1	0
332107	-1	1	0
332108	-1	1	0
332156	-1	1	0
332157	-1	1	0
332158	-1	1	0
332159	-1	1	0
332207	-1	1	0
332208	-1	1	0
332209	-1	1	0
332210	-1	1	0
332258	-1	1	0
332259	-1	1	0
332260	-1	1	0
332261	-1	1	0
332262	-1	1	0
